tweet_id,clean_message,ground_truth_intent,final_escalation,predicted_intent,confidence,decision,escalation_reason,drafted_reply,top_retrieval_similarity,retrieved_case_count,reply_exists,retrieval_available,top_retrieved_customer_msg,top_retrieved_support_reply,lexical_jaccard_at_1,lexical_match_at_1,reply_grounded_to_retrieval,execution_error
2179543,Hey and whatever other Apple department... my 1 year old somehow purchased #Seinfeld series through Apple TV & I can’t get a #refund. this is BS. I want my $100 back. I haven’t watched that series since “Kramer” went on his #racist rant in 2006,apple_id_account_access,False,billing_subscription_refund,0.9421,AUTO_HANDLE,N/A — confidence and retrieval evidence are sufficient.,We'd like to look into this with you. Send us a DM by clicking on the link below. We'll continue there.,1.0,5,True,True,Hey and whatever other Apple department... my 1 year old somehow purchased #Seinfeld series through Apple TV & I can’t get a #refund. this is BS. I want my $100 back. I haven’t watched that series since “Kramer” went on his #racist rant in 2006,We'd like to look into this with you. Send us a DM by clicking on the link below. We'll continue there.,1.0,True,True,
2525505,I purchased an Apple Music family subscription and my credit card got charged twice. Could you help me with that?,apple_id_account_access,False,billing_subscription_refund,0.9936,AUTO_HANDLE,N/A — confidence and retrieval evidence are sufficient.,Hey there! We're here to help. Is this an email that you received about this charge on your Apple ID account?,0.3279,5,True,True,"Hi, what’s this at my credit card extra? Why am I charged? Could you please help me? https://t.co/yiE0hUoTgG",Hey there! We're here to help. Is this an email that you received about this charge on your Apple ID account?,0.2727,True,True,
2438505,This is a pretty convincing looking scam receipt. https://t.co/GVmUHyvjxX,other_general_inquiry,,billing_subscription_refund,0.8096,AUTO_HANDLE,N/A — confidence and retrieval evidence are sufficient.,"Please reach out to us in DM, we'd like to gather some additional details about what you're experiencing on your iPhone. https://t.co/GDrqU22YpT",0.4141,5,True,True,"This is #cybercrime 

 βλέπεις Αρχιστράτηγε; https://t.co/qHu2kB403j","Please reach out to us in DM, we'd like to gather some additional details about what you're experiencing on your iPhone. https://t.co/GDrqU22YpT",0.3125,True,True,
1680859,who can I contact regarding an error subscription via iTunes?,os_update_installation,False,billing_subscription_refund,0.9808,AUTO_HANDLE,N/A — confidence and retrieval evidence are sufficient.,Let us know if the update has issues through iTunes.,0.4284,5,True,True,Trying no via iTunes,Let us know if the update has issues through iTunes.,0.1667,True,True,
2033118,My iPhone is being so stupid it literally won’t let me upload photos anywhere at all unless I JUST recently saved them anything from a day ago and beyond just wont load and when I try to post it just doesn’t because of the picture???) I want my money back,other_general_inquiry,,billing_subscription_refund,0.7018,AUTO_HANDLE,N/A — confidence and retrieval evidence are sufficient.,"We’d be happy to help. To start, send us a DM with more details on how we may assist. https://t.co/GDrqU22YpT",0.3243,5,True,True,i want my money back #badphone #badservice,"We’d be happy to help. To start, send us a DM with more details on how we may assist. https://t.co/GDrqU22YpT",0.1087,False,True,
2777619,lol has been taking money out of my account for the last 3 months without telling me why or what for and they won't refund me👍🏻,network_wifi_cellular,False,billing_subscription_refund,0.9811,AUTO_HANDLE,N/A — confidence and retrieval evidence are sufficient.,Let's see what we can do to get this resolved. Was this for a subscription? Reply in DM so we can gather some more info. https://t.co/GDrqU22YpT,0.3332,5,True,True,taking money out of my account and I've not even used my account for 6 months? Come on... DM me.,Let's see what we can do to get this resolved. Was this for a subscription? Reply in DM so we can gather some more info. https://t.co/GDrqU22YpT,0.2941,True,True,
2255319,"hi 🍎 I’ve been having trouble with a black screen self camera, while the front facing camera is normal. I can’t even FaceTime. I have an iPhone seven and it just started acting this way. My phone isn’t cracked or anything. Any suggestions or help?",other_general_inquiry,,screen_touch_freeze,0.7785,AUTO_HANDLE,N/A — confidence and retrieval evidence are sufficient.,Are you running iOS 11.1 yet? Let us know in DM and we'll continue there. https://t.co/GDrqU22YpT,0.2697,5,True,True,"No, just turns the image from the front facing camera fuzzy",Are you running iOS 11.1 yet? Let us know in DM and we'll continue there. https://t.co/GDrqU22YpT,0.1064,False,True,
2055448,Hey what’s with the latest #iOS11 update and it’s variants all my phones have gone ridiculously slow! Hanging and black screen 😏😒😑,battery_drain_charging,False,screen_touch_freeze,0.9116,AUTO_HANDLE,N/A — confidence and retrieval evidence are sufficient.,Take a look at this article for some tips that may help: https://t.co/xU1AGIa4ME,0.2951,5,True,True,what’s with the i️???,Take a look at this article for some tips that may help: https://t.co/xU1AGIa4ME,0.1818,True,True,
2068259,"pls fix iOs 11, i think it filled with bugs, my phone keep restart and black screen everytime booting.",billing_subscription_refund,False,screen_touch_freeze,0.9887,AUTO_HANDLE,N/A — confidence and retrieval evidence are sufficient.,Thanks. You mentioned that there are emojis that you can't see. What happens when someone sends those to you? Let us know in DM. https://t.co/GDrqU22YpT,0.3019,5,True,True,The newest. 11.1 i think it is,Thanks. You mentioned that there are emojis that you can't see. What happens when someone sends those to you? Let us know in DM. https://t.co/GDrqU22YpT,0.1739,True,True,
1126189,After 11.0.3 upgrade iPhone randomly freezes. Touch screen doesn’t work after reboot. (6+). Can’t enter passcode.,apple_id_account_access,False,screen_touch_freeze,0.9755,AUTO_HANDLE,N/A — confidence and retrieval evidence are sufficient.,"To clarify, are you not receiving notifications or not receiving new mail?",0.314,5,True,True,"Mail only once (after reboot iPhone) connects with server at work. After that, No synchronizing anymore.","To clarify, are you not receiving notifications or not receiving new mail?",0.1379,False,True,
519240,"#iPhoneX resprings every 20 seconds showing a black screen with a turning gear, no solution at so far.. #help #crash #gettingcrazy https://t.co/JG5AG5aMyM",bluetooth_airpods_carplay,False,screen_touch_freeze,0.9907,AUTO_HANDLE,N/A — confidence and retrieval evidence are sufficient.,Could you tell us which iPhone you're using the exact version of iOS 11 installed?,0.3417,5,True,True,iOS11 makes my phone freeze every 20 seconds,Could you tell us which iPhone you're using the exact version of iOS 11 installed?,0.1034,False,True,
563037,"my iphone 6s+ ios 11.1.2 keeps crashing (black screen with spinning white wheel) and exits to the lock screen. Have tried reset, issue still persists",os_update_installation,False,screen_touch_freeze,0.9936,AUTO_HANDLE,N/A — confidence and retrieval evidence are sufficient.,Hey there! We’d be happy to assist. Can you tell us the exact iOS version your using? Find out in Settings > General > About. We’ll meet you in DM: https://t.co/GDrqU2kzhr,0.3788,5,True,True,black screen with spinning wheel every 20seconds. Please fix this asap...,Hey there! We’d be happy to assist. Can you tell us the exact iOS version your using? Find out in Settings > General > About. We’ll meet you in DM: https://t.co/GDrqU2kzhr,0.1562,True,True,
2676012,"ios 11.0.3 is creating sound issues, touch freeze issues. I always have to do force restart. Please release a fix soon.",network_wifi_cellular,False,screen_touch_freeze,0.927,AUTO_HANDLE,N/A — confidence and retrieval evidence are sufficient.,We want to help with your iPad Pro. Does this happen when using a specific app or is it random?,0.2902,5,True,True,IOS 11.1.2 on iPad Pro first gen makes the touch screen intermittently unresponsive. Please release a fix for this,We want to help with your iPad Pro. Does this happen when using a specific app or is it random?,0.1944,True,True,
545203,"iOS 11.0 an 11.1 with Safari (and Chrome) iPhone 6 + iPhone 8, same issue.
No problem on iPhone 5 with iOS 10.x. User plays video continues on fullscreen. When closing fs >black screen, player lost video (no error msgs). iOS10 with other iPhone no issue.",screen_touch_freeze,,screen_touch_freeze,0.7535,AUTO_HANDLE,N/A — confidence and retrieval evidence are sufficient.,Let us know in more detail about what's going on with the iPhone in a DM and we'll continue there. https://t.co/GDrqU22YpT,0.2899,5,True,True,iphone 7 with iOS 11.1,Let us know in more detail about what's going on with the iPhone in a DM and we'll continue there. https://t.co/GDrqU22YpT,0.1351,False,True,
2893407,"ios11.1.2 is causing freezing, apps not able to open and touch screen not working. Even since 11 was downloaded there have been issues. Can you advise? #ios11 #apple #appleproblems",apple_id_account_access,False,screen_touch_freeze,0.7143,AUTO_HANDLE,N/A — confidence and retrieval evidence are sufficient.,We'd like to discuss this further with you. Please DM us. https://t.co/GDrqU22YpT,0.2959,5,True,True,And touch screen not as sensitive,We'd like to discuss this further with you. Please DM us. https://t.co/GDrqU22YpT,0.129,False,True,
1173988,Can help me please as I have a black screen!!,screen_touch_freeze,False,screen_touch_freeze,0.9991,AUTO_HANDLE,N/A — confidence and retrieval evidence are sufficient.,We'll be glad to assist you. Can you tell us which device you need help with? Please DM us. https://t.co/GDrqU22YpT,0.5543,5,True,True,HELP ME PLEASE,We'll be glad to assist you. Can you tell us which device you need help with? Please DM us. https://t.co/GDrqU22YpT,0.3,True,True,
2279256,Hey why is this happening and how can ai fix it?!?! Every time I restart or try to shut down my computer I get this black screen ... https://t.co/JqtcXQZipW,hardware_buttons_audio,False,screen_touch_freeze,0.9484,AUTO_HANDLE,N/A — confidence and retrieval evidence are sufficient.,We'd love to assist you with this. Please click here to join us in DM. We'll continue there: https://t.co/GDrqU22YpT,0.3767,5,True,True,Hey .. I️ why is this happening?,We'd love to assist you with this. Please click here to join us in DM. We'll continue there: https://t.co/GDrqU22YpT,0.2069,True,True,
2303466,"why do I intermittently get a black screen w/ a spinning wheel after unlocking w/ passcode on #iphonex ? It happened w/fresh iPhone, I’ve restarted, latest iOS, still happening w/ reloaded backup. https://t.co/NU4oGzKnpj",billing_subscription_refund,False,screen_touch_freeze,0.9776,AUTO_HANDLE,N/A — confidence and retrieval evidence are sufficient.,Hey there! We’d be happy to assist. Can you tell us the exact iOS version your using? Find out in Settings > General > About. We’ll meet you in DM: https://t.co/GDrqU2kzhr,0.281,5,True,True,black screen with spinning wheel every 20seconds. Please fix this asap...,Hey there! We’d be happy to assist. Can you tell us the exact iOS version your using? Find out in Settings > General > About. We’ll meet you in DM: https://t.co/GDrqU2kzhr,0.1026,False,True,
394085,my rear camera isn’t working - giving me a black screen constantly and won’t take pictures. Have any idea why?,other_general_inquiry,,screen_touch_freeze,0.9465,AUTO_HANDLE,N/A — confidence and retrieval evidence are sufficient.,"Thanks for reaching out about this situation with your rear-facing camera. Let’s team up to get this addressed. To verify, how long ago did you update? Which exact version number of iOS are you using? Let us know via a DM. We’ll keep moving from there. https://t.co/GDrqU22YpT",0.4664,5,True,True,Anyone having camera issues in the latest #iPhone7Plus update? My rear camera is auto sinking in and out and won’t take pictures. Help?!,"Thanks for reaching out about this situation with your rear-facing camera. Let’s team up to get this addressed. To verify, how long ago did you update? Which exact version number of iOS are you using? Let us know via a DM. We’ll keep moving from there. https://t.co/GDrqU22YpT",0.2424,True,True,
554084,"I'm having some problems with my IPhone 7, it keeps restarting and showing a black screen with a spinning icon. How do I fix this?",billing_subscription_refund,False,screen_touch_freeze,0.9657,AUTO_HANDLE,N/A — confidence and retrieval evidence are sufficient.,Hey there! We’d be happy to assist. Can you tell us the exact iOS version your using? Find out in Settings > General > About. We’ll meet you in DM: https://t.co/GDrqU2kzhr,0.4,5,True,True,black screen with spinning wheel every 20seconds. Please fix this asap...,Hey there! We’d be happy to assist. Can you tell us the exact iOS version your using? Find out in Settings > General > About. We’ll meet you in DM: https://t.co/GDrqU2kzhr,0.2143,True,True,
2899060,my Apple Music just crashed and every time I open the app it shows a black screen and crashes again can it be fixed?,screen_touch_freeze,False,screen_touch_freeze,0.9346,AUTO_HANDLE,N/A — confidence and retrieval evidence are sufficient.,Thanks for bringing this to our attention. Have you tried restarting your iPhone to see if the issue continues?,0.3405,5,True,True,my Apple Music isn’t working every time I try to open the app it turns to a black screen,Thanks for bringing this to our attention. Have you tried restarting your iPhone to see if the issue continues?,0.4643,True,True,
2056579,Is anyone having a problem with the new iOS update? All of my apps keep crashing,billing_subscription_refund,False,app_crash_download_error,0.9848,AUTO_HANDLE,N/A — confidence and retrieval evidence are sufficient.,We're happy to help. Does this occur with pre-installed apps or 3rd party apps? What's the iOS version installed on your device?,0.5284,5,True,True,my apps keep crashing.,We're happy to help. Does this occur with pre-installed apps or 3rd party apps? What's the iOS version installed on your device?,0.25,True,True,
2066425,"How sweet. 
iOS has a new update that fixes everything but the fact that my apps keep crashing or are unusable since the last update. 
Thanx 
🙄🙄
#iPad2overlife",screen_touch_freeze,False,app_crash_download_error,0.855,AUTO_HANDLE,N/A — confidence and retrieval evidence are sufficient.,We're happy to help. Does this occur with pre-installed apps or 3rd party apps? What's the iOS version installed on your device?,0.377,5,True,True,my apps keep crashing.,We're happy to help. Does this occur with pre-installed apps or 3rd party apps? What's the iOS version installed on your device?,0.1667,True,True,
2639667,I swear iOS 11 has more bugs in it than Timone and Puma 🙄🤔 multiple app crashes every day.,app_crash_download_error,False,app_crash_download_error,0.9757,AUTO_HANDLE,N/A — confidence and retrieval evidence are sufficient.,Thanks for reaching out. We can definitely look into any issues you're experiencing. Send us a DM and let us know which device and specific iOS version you're running currently. We'll go from there. https://t.co/GDrqU22YpT,0.3765,5,True,True,fix your shit. The iOS11 update has more bugs than a roach motel 😒,Thanks for reaching out. We can definitely look into any issues you're experiencing. Send us a DM and let us know which device and specific iOS version you're running currently. We'll go from there. https://t.co/GDrqU22YpT,0.1481,False,True,
1160695,Selected 496 unread emails only to have my mail app crash while attempting to delete them. WTF,bluetooth_airpods_carplay,False,other_general_inquiry,0.4876,ESCALATE,Message does not match any supported intent category. Routing to human agent for proper handling.,We're here for you. DM us which device you're using and we'll go from there. https://t.co/GDrqU22YpT,0.248,5,True,True,"Why when I delete emails from my mail app, do they reappear seconds later??",We're here for you. DM us which device you're using and we'll go from there. https://t.co/GDrqU22YpT,0.2,True,True,
1959414,"a number of my apps keep crashing on me, particularly my app, since the update",battery_drain_charging,False,app_crash_download_error,0.9951,AUTO_HANDLE,N/A — confidence and retrieval evidence are sufficient.,We're happy to help. Does this occur with pre-installed apps or 3rd party apps? What's the iOS version installed on your device?,0.5226,5,True,True,my apps keep crashing.,We're happy to help. Does this occur with pre-installed apps or 3rd party apps? What's the iOS version installed on your device?,0.2857,True,True,
644121,Why is the #podcast app crashing?!?,battery_drain_charging,False,app_crash_download_error,0.987,AUTO_HANDLE,N/A — confidence and retrieval evidence are sufficient.,Let's see how we can help. Are you trying to listen to podcasts while connected to a Bluetooth headset or speaker?,0.4798,5,True,True,why isnt the podcast app working on bluetooth,Let's see how we can help. Are you trying to listen to podcasts while connected to a Bluetooth headset or speaker?,0.4,True,True,
2031727,my music app crashes for no reason https://t.co/2Kg0ipf4wk,network_wifi_cellular,False,app_crash_download_error,0.9955,AUTO_HANDLE,N/A — confidence and retrieval evidence are sufficient.,"We're here to help! What device are you using to listen to Apple Music? What's the currently installed operating system on the device? Also, have you tried restarting to see if the issue persists?",0.441,5,True,True,Why does my music keep pausing for no reason?,"We're here to help! What device are you using to listen to Apple Music? What's the currently installed operating system on the device? Also, have you tried restarting to see if the issue persists?",0.3333,True,True,
1110815,"Hey ios11 is garbage, got a new phone on Saturday and the volume controls don’t work, every app crashes like even the phone one #wtf",app_crash_download_error,,app_crash_download_error,0.8363,AUTO_HANDLE,N/A — confidence and retrieval evidence are sufficient.,We'd like to help! Send us a DM with the country that you are located in and we will continue from there. https://t.co/GDrqU22YpT,0.269,5,True,True,updated iOS and now volume controls don’t work on sleep screen. Neither buttons nor headphones. iPhone SE.,We'd like to help! Send us a DM with the country that you are located in and we will continue from there. https://t.co/GDrqU22YpT,0.2,True,True,
2017493,"iPhone 6 terribly slow! Apps keep crashing, freezing etc. Please help",bluetooth_airpods_carplay,False,app_crash_download_error,0.9882,AUTO_HANDLE,N/A — confidence and retrieval evidence are sufficient.,We want you to be able to enjoy your apps; we'll do all we can to help. Connect with us in DM to continue: https://t.co/GDrqU22YpT,0.4357,5,True,True,my apps keep crashing... help ?,We want you to be able to enjoy your apps; we'll do all we can to help. Connect with us in DM to continue: https://t.co/GDrqU22YpT,0.3333,True,True,
2670232,iPhone 7 (iOS 11.0.2) Apple Music app crashes every time I launch it. Restartig the phone doesn’t fix the problem.,bluetooth_airpods_carplay,False,app_crash_download_error,0.9897,AUTO_HANDLE,N/A — confidence and retrieval evidence are sufficient.,Let's figure this out. You've done a great first step. Send us a DM and we'll work through more: https://t.co/GDrqU22YpT,1.0,5,True,True,iPhone 6 (iOS 11.0.2) Apple Music app crashes every time I launch it. Restartig the phone doesn’t fix the problem.,Let's figure this out. You've done a great first step. Send us a DM and we'll work through more: https://t.co/GDrqU22YpT,0.913,True,True,
393606,the iOS 11.0.2 update has still not resolved outstanding issues of device/app crashing and inability to use speakerphone,app_crash_download_error,,app_crash_download_error,0.8287,AUTO_HANDLE,N/A — confidence and retrieval evidence are sufficient.,Let's get on the same page via Direct Message. Please provide some more details there and we'll help you get to the bottom of this. https://t.co/GDrqU22YpT,0.3229,5,True,True,It’s not resolved.,Let's get on the same page via Direct Message. Please provide some more details there and we'll help you get to the bottom of this. https://t.co/GDrqU22YpT,0.087,False,True,
1850897,"Hey fix #ios11 my #iPhone7Plus battery dies quicker now, phone heats up more, problems with Apple Pay, app crashing etc. https://t.co/yQ5Qc1rptC",battery_drain_charging,,app_crash_download_error,0.5206,AUTO_HANDLE,N/A — confidence and retrieval evidence are sufficient.,"Let's work together to get things working like you'd expect, so you can enjoy iOS 11. What device are you currently using?",0.2418,5,True,True,your iOS 11 is shit. Wifi doesn’t work right. Battery dies quicker.,"Let's work together to get things working like you'd expect, so you can enjoy iOS 11. What device are you currently using?",0.1212,False,True,
385317,"#iOS11 is probably one of the buggiest updates I’ve encountered. I’m sure a lot is based on developers, but almost every app crashes.",billing_subscription_refund,False,app_crash_download_error,0.7929,AUTO_HANDLE,N/A — confidence and retrieval evidence are sufficient.,We'd like to help. On which device are you experiencing this issue on?,0.3163,5,True,True,iOS 11 is one of the buggiest OS upgrades. iMessage crashes like hell.. #apple,We'd like to help. On which device are you experiencing this issue on?,0.1935,True,True,
1621169,why’s my music app crashing after updating to iOS11.1?! As soon as I click “songs” the entire app crashes,hardware_buttons_audio,False,app_crash_download_error,0.9996,AUTO_HANDLE,N/A — confidence and retrieval evidence are sufficient.,We’d like to help with that. Can you start by letting us know more about the situation via DM? https://t.co/GDrqU22YpT,0.3171,5,True,True,as soon as I get ios11 my r ejust wants to jiggle everything,We’d like to help with that. Can you start by letting us know more about the situation via DM? https://t.co/GDrqU22YpT,0.24,True,True,
489673,"Help me Apple!!!!! 

Every time I go onto a app the app crashes is there anyway to fix this?",billing_subscription_refund,False,app_crash_download_error,0.9809,AUTO_HANDLE,N/A — confidence and retrieval evidence are sufficient.,Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0.409,5,True,True,Help me!! Apple tier 2,Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0.15,True,True,
658017,why does it take my mac a long time to start up? Help,hardware_buttons_audio,False,other_general_inquiry,0.8208,ESCALATE,Message does not match any supported intent category. Routing to human agent for proper handling.,We're going to need to start your Mac in safe mode. Learn how here: https://t.co/k9oQHfdCDF Reach out via DM using the link below and let us know how it goes. https://t.co/GDrqU22YpT,0.3416,5,True,True,During start up,We're going to need to start your Mac in safe mode. Learn how here: https://t.co/k9oQHfdCDF Reach out via DM using the link below and let us know how it goes. https://t.co/GDrqU22YpT,0.1429,False,True,
1828574,get your shit together. iOS 11 has fucked my brand new 7+ up. I have to reset at least 15x a day.,billing_subscription_refund,False,other_general_inquiry,0.755,ESCALATE,Message does not match any supported intent category. Routing to human agent for proper handling.,Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0.4466,5,True,True,I️ I️ I️ I️ I️ get your shit together,Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0.2273,True,True,
2927148,new iOS11 update won’t accept my finger print to get in so I always have to punch in my code. Please fix.,other_general_inquiry,,other_general_inquiry,0.6142,ESCALATE,Message does not match any supported intent category. Routing to human agent for proper handling.,We now how important it is to be able to use your phone. Are you updated to iOS 11.0.3?,0.2666,5,True,True,My phone keeps turning off randomly. And my finger print hardly unlocks my phone now.,We now how important it is to be able to use your phone. Are you updated to iOS 11.0.3?,0.1034,False,True,
1709307,this is what my phone thinks capital “i” is? And keeps autocorrecting and showing other people’s as this? Please help https://t.co/ExxWSxj9IB,billing_subscription_refund,False,other_general_inquiry,0.5049,ESCALATE,Message does not match any supported intent category. Routing to human agent for proper handling.,"Thank you for reaching out. We know it's important to have your Mac working as expected. First, check out this article that may help: https://t.co/KKHbRRkCpI",0.3097,5,True,True,please help https://t.co/ufOiiq1Mll,"Thank you for reaching out. We know it's important to have your Mac working as expected. First, check out this article that may help: https://t.co/KKHbRRkCpI",0.2174,True,True,
1524210,Now Verizon is saying my account information is wrong (it isn’t). This has been an amazingly poor experience. https://t.co/1UBqhGPVgb,apple_id_account_access,False,other_general_inquiry,0.6841,ESCALATE,Message does not match any supported intent category. Routing to human agent for proper handling.,We know your time is valuable. If you still need assistance reach out to our Apple Online Store team: https://t.co/8yjRd1Xo0i,0.4207,5,True,True,This has been an awful experience https://t.co/qIWQtEyMlL,We know your time is valuable. If you still need assistance reach out to our Apple Online Store team: https://t.co/8yjRd1Xo0i,0.3478,True,True,
1177182,Why does my phone say No Sim fix this,keyboard_text_glitch,False,other_general_inquiry,0.4665,ESCALATE,Message does not match any supported intent category. Routing to human agent for proper handling.,Hey there! We saw your DM and we'll meet you there.,0.6597,5,True,True,why does my phone say “No Service” after I updated my phone.,Hey there! We saw your DM and we'll meet you there.,0.4615,True,True,
463109,"YALLL, SO IM HERE @ THE TABLE DOING HW & AS PER USUAL, MY PHONE WAS SITTING BESIDE ME, PLUGGED UP... SO IM JUST OVER HERE WRITING NUMBERS & ERRYTHING, & SUDDENLY I SMELL SOMETHING.. I LOOK OVER, & I KID U NOT THERE IS SMOKE COMING OUT OF IT... AHH IDK WHAT TO DO 😭",battery_drain_charging,,other_general_inquiry,0.6381,ESCALATE,Message does not match any supported intent category. Routing to human agent for proper handling.,We would love to help! What's going on with your iPhone? Tell us via DM: https://t.co/GDrqU22YpT,0.1964,5,True,True,"I really didn’t want to do this update, but here we are. Umm, why is my phone tripping, as per usual!?! 🙄🙄🙄🙄🙄🙄",We would love to help! What's going on with your iPhone? Tell us via DM: https://t.co/GDrqU22YpT,0.1786,True,True,
2750465,Ok. So enabled #donotdisturb on my #iPhoneX for a meeting. Picked up phone to a slew of missed calls two hours later. Lack of visible indicator is a real issue.,hardware_buttons_audio,False,other_general_inquiry,0.5575,ESCALATE,Message does not match any supported intent category. Routing to human agent for proper handling.,We'd like to look into this with you. Send us a DM by clicking on the link below. We'll continue there. https://t.co/GDrqU22YpT,0.2526,5,True,True,This is real heartbreak,We'd like to look into this with you. Send us a DM by clicking on the link below. We'll continue there. https://t.co/GDrqU22YpT,0.069,False,True,
2922699,"like according to apple how are we suppose to support 💻 📲 connection if not with a cable? like ideally, its a real question, we get new cool outlets but still get old cables with new phones? how?",hardware_buttons_audio,False,other_general_inquiry,0.4034,ESCALATE,Message does not match any supported intent category. Routing to human agent for proper handling.,We want to help you with any issues you’re having. Let’s move to DM and continue working there. https://t.co/GDrqU22YpT,0.2341,5,True,True,"My phone is not a phone, it's now a brick.. 
How are you suppose to overtake if this constantly happens??",We want to help you with any issues you’re having. Let’s move to DM and continue working there. https://t.co/GDrqU22YpT,0.175,True,True,
2293552,Hey getting this on my #macmini can you advise https://t.co/ONDKsZDVms,billing_subscription_refund,False,other_general_inquiry,0.8279,ESCALATE,Message does not match any supported intent category. Routing to human agent for proper handling.,"Good catch, that email did not come from us and can be ignored. You can report the email using the steps listed here to report the phishing attempt: https://t.co/XH4V2TxAD7",0.4146,5,True,True,"hey guys I keep getting this email, I believe it is a phishing email can you please advise. https://t.co/KsevNGjJWF","Good catch, that email did not come from us and can be ignored. You can report the email using the steps listed here to report the phishing attempt: https://t.co/XH4V2TxAD7",0.375,True,True,
1946611,Was impacted by the processing issue which nullified my original order. Who can I contact to discuss?,billing_subscription_refund,False,other_general_inquiry,0.7213,ESCALATE,Message does not match any supported intent category. Routing to human agent for proper handling.,We'd be happy to help. Reach out to our iTunes Store team for further assistance in this situation: https://t.co/SDIe7UiyJN,0.3224,5,True,True,hi! Who can I contact to ask about a monthly debit from my bank account from iTunes which I don’t remember authorizing?,We'd be happy to help. Reach out to our iTunes Store team for further assistance in this situation: https://t.co/SDIe7UiyJN,0.2258,True,True,
548097,Hey will you ever fix it or it’s your new feature that I have no clock and notifications center? https://t.co/Lc9vTYS9zf,billing_subscription_refund,False,other_general_inquiry,0.8012,ESCALATE,Message does not match any supported intent category. Routing to human agent for proper handling.,Please send us a DM. We’d like to explore this further. https://t.co/GDrqU22YpT,0.2874,5,True,True,will you ever fix the ringtone bug in IOS11?,Please send us a DM. We’d like to explore this further. https://t.co/GDrqU22YpT,0.1429,False,True,
2060801,"These are my current settings, yet Live photos is always on when I open my camera. I want it off. Am I doing something wrong? https://t.co/qfzYwGhdrS",billing_subscription_refund,False,other_general_inquiry,0.661,ESCALATE,Message does not match any supported intent category. Routing to human agent for proper handling.,We can partner with you. Was Portrait Mode selected before the photo was taken? This may help: https://t.co/EDczQdto9X,0.3379,5,True,True,"I cannot edit pictures to use the Portrait Lighting, am I doing something wrong? https://t.co/hQaOBxlEPm",We can partner with you. Was Portrait Mode selected before the photo was taken? This may help: https://t.co/EDczQdto9X,0.2286,True,True,
2743050,"Gracias a esta mierda de iOS 11.1.2 la batería se me va rapidísimo, en 2 horas y media de uso se me fue el 53%, y de hecho, el publicar este tweet me gastó 2% de la batería porque ahora me queda 45% 😡 this is not acceptable! https://t.co/k84oPqILBg",battery_drain_charging,,other_general_inquiry,0.8895,ESCALATE,Message does not match any supported intent category. Routing to human agent for proper handling.,We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,0.389,5,True,True,Nefasta la actualización de iOS se consume la batería muy rápido y se me traban las Apps,We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,0.1458,False,True,
2179524,can you confirm if there are any new text message scams please. Have received a text this morning and do not believe it to be from Apple,hardware_buttons_audio,False,other_general_inquiry,0.6097,ESCALATE,Message does not match any supported intent category. Routing to human agent for proper handling.,Great catch! This is a phishing attempt. Arm yourself with how to handle these by checking this out: https://t.co/LNMCdqt6fD,0.3969,5,True,True,my wife has received this text message claiming to be from yourselves. I don’t believe it to be genuine but please can you confirm? Many thanks! https://t.co/FeptdRJFGV,Great catch! This is a phishing attempt. Arm yourself with how to handle these by checking this out: https://t.co/LNMCdqt6fD,0.3171,True,True,
2920060,if a swipe down on #iPhoneX screen summons Spotlight wouldn’t it be just as easy for us to swipe up to summon Notification Center? Reachability doesn’t work reliably for me or anyone I’ve asked so it’s a two handed task. #Please #Options,apple_id_account_access,False,other_general_inquiry,0.4527,ESCALATE,Message does not match any supported intent category. Routing to human agent for proper handling.,This is certainly not the behavior we want you to experience. Could you tell us which iPhone and iOS version you're using?,0.262,5,True,True,my notification center trippin. it aint lettin me swipe down from the top,This is certainly not the behavior we want you to experience. Could you tell us which iPhone and iOS version you're using?,0.1277,False,True,
2453632,Am I right that Apple Watch doesn't support standalone podcast playback? How is that possible? Glaring miss.,apple_id_account_access,False,other_general_inquiry,0.6339,ESCALATE,Message does not match any supported intent category. Routing to human agent for proper handling.,We'll be happy to help you maximize your battery life. Can you DM us if you have installed the iOS 11.0.2 update? https://t.co/GDrqU22YpT,0.2928,5,True,True,"Dear Since the update (ios11), my battery life is shorter! how is that possible?",We'll be happy to help you maximize your battery life. Can you DM us if you have installed the iOS 11.0.2 update? https://t.co/GDrqU22YpT,0.1538,True,True,
925926,excuse me the last update of ios was terrible (tottaly bad ) its need a huge fixes Urgently .. its the first time from 3yrs my phone hanging 😭😶😟 plz fix it Urgently plz 😟,apple_id_account_access,False,other_general_inquiry,0.6115,ESCALATE,Message does not match any supported intent category. Routing to human agent for proper handling.,We'll do what we can to fix it. What seems to be going on?,0.2878,5,True,True,plz fix my phone,We'll do what we can to fix it. What seems to be going on?,0.1481,False,True,
