tweet_id,clean_message,provisional_intent,expected_action,escalation_expected,reviewer_label,reviewer_action,reviewer_escalation,reviewer_notes,review_status
2453632,Am I right that Apple Watch doesn't support standalone podcast playback? How is that possible? Glaring miss.,other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,apple_id_account_access,Direct user to iforgot.apple.com; explain account recovery wait period; escalate if identity proof needed.,False,,VERIFIED - GOLDEN
925926,excuse me the last update of ios was terrible (tottaly bad ) its need a huge fixes Urgently .. its the first time from 3yrs my phone hanging 😭😶😟 plz fix it Urgently plz 😟,other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,apple_id_account_access,Direct user to iforgot.apple.com; explain account recovery wait period; escalate if identity proof needed.,False,,VERIFIED - GOLDEN
2726881,Since updating my iphone 7 all it does is freeze and is so slow.. sort the updates out😡😡😡😡,other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,hardware_buttons_audio,"Run diagnostic steps; if physical failure persists, book Genius Bar appointment or send to service center.",False,11,VERIFIED - GOLDEN
2137215,"#YouHadONEJob !!! Does no one see the irony that messed up the letter ""i"" on the i-Phone? Sign-o-the-times ? https://t.co/TKZdovIDPa",other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,,VERIFIED - GOLDEN
1866571,why won’t my music app open,other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,,VERIFIED - GOLDEN
1756274,"Hey , I can’t clear my Maps history anymore. When I swipe left on a previous destination, I can only tap « Share » and not « Remove ». Help me please. 🙏🏻",other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,,VERIFIED - GOLDEN
2139878,Yo fix this god damn nonsense bug with the boxes.,other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,app_crash_download_error,"Suggest force-closing app, checking available storage, restarting device, or deleting and reinstalling app.",False,,VERIFIED - GOLDEN
1839015,Anyone else annoyed by how super buggy the new iOS is? Constantly locking up.,other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,app_crash_download_error,"Suggest force-closing app, checking available storage, restarting device, or deleting and reinstalling app.",False,,VERIFIED - GOLDEN
1618319,. please figure out how to fix why “I” does not show properly. It’s irriatating. Thanks.,other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,6,VERIFIED - GOLDEN
2369454,#iCloud going through outage? https://t.co/ekdYuoT8JV,other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,apple_id_account_access,Direct user to iforgot.apple.com; explain account recovery wait period; escalate if identity proof needed.,False,,VERIFIED - GOLDEN
2456177,had an absolutely terrible customer experience at my local Apple Store. How do I relay my concerns/feedback to someone? Unfortunately won't fit in a tweet.,other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,apple_id_account_access,Direct user to iforgot.apple.com; explain account recovery wait period; escalate if identity proof needed.,False,,VERIFIED - GOLDEN
1615400,Look it only happened once there!!! Wtf ugh,other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,apple_id_account_access,Direct user to iforgot.apple.com; explain account recovery wait period; escalate if identity proof needed.,False,,VERIFIED - GOLDEN
1086861,Since the updates my iPhone 7 has actually been unbarably slow with constant freezing having to reset WHY,other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,,VERIFIED - GOLDEN
2134901,iOS 11.1 is slowing my phone down. Help,other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,apple_id_account_access,Direct user to iforgot.apple.com; explain account recovery wait period; escalate if identity proof needed.,False,,VERIFIED - GOLDEN
2512290,Beyond pissed at right now. Why make an update jf it's going to crash phones?!?! Now I'm out a brand new iPhone..,other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,billing_subscription_refund,Direct user to reportaproblem.apple.com to view purchase history and request refund; guide to subscription cancellation.,False,,VERIFIED - GOLDEN
1083947,"since updating to High Sierra, youtube videos do not play smoothly on safari anymore (they keep cutting). Thoughts?",other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,screen_touch_freeze,Provide forced restart instructions (Power + Vol Down); check for physical display damage.,False,,VERIFIED - GOLDEN
974471,did you get rid of the feature where you could 3D Touch the edge of the screen to open multitasking??,other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,billing_subscription_refund,Direct user to reportaproblem.apple.com to view purchase history and request refund; guide to subscription cancellation.,False,,VERIFIED - GOLDEN
2806691,why do I keep getting this stupid message?!? How do I get rid of it?? https://t.co/GlXKLeS7IC,other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,billing_subscription_refund,Direct user to reportaproblem.apple.com to view purchase history and request refund; guide to subscription cancellation.,False,,VERIFIED - GOLDEN
1847568,J'en suis à ma 6ème tentative de ré-installation de macOS sur un MBP neuf. J'en peux plus de ces erreurs à répétition. https://t.co/hdhoNaYJFi,other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,,VERIFIED - GOLDEN
2300973,. How do I download my preorders?? 🤔 When I go to email and click download it acts like I need $$ on my Apple account when I already paid!,other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,billing_subscription_refund,Direct user to reportaproblem.apple.com to view purchase history and request refund; guide to subscription cancellation.,False,,VERIFIED - GOLDEN
1357281,movies I had on my iPod won't even go back on the iPod Stop making things harder and harder to use for average people,other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,billing_subscription_refund,Direct user to reportaproblem.apple.com to view purchase history and request refund; guide to subscription cancellation.,False,,VERIFIED - GOLDEN
1760306,my iPhone 6plus is very slow since update! What can I do?,other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,billing_subscription_refund,Direct user to reportaproblem.apple.com to view purchase history and request refund; guide to subscription cancellation.,False,,VERIFIED - GOLDEN
631843,Just got the #iPhoneX. Major problem / #bug #1: it won’t let me enter phone numbers to text / message people. Like....wut. #apple #nonewfriends I guess? https://t.co/vaaIq7dW8E,other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,billing_subscription_refund,Direct user to reportaproblem.apple.com to view purchase history and request refund; guide to subscription cancellation.,False,,VERIFIED - GOLDEN
1674714,WTF IS THIS???? https://t.co/aOcisxVHv2,other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,billing_subscription_refund,Direct user to reportaproblem.apple.com to view purchase history and request refund; guide to subscription cancellation.,False,,VERIFIED - GOLDEN
2543030,My iPhone 7 is Die because the new update thank you apple https://t.co/ghlgGOURcm,other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,screen_touch_freeze,Provide forced restart instructions (Power + Vol Down); check for physical display damage.,False,,VERIFIED - GOLDEN
1860772,literally can’t even make phone calls because of this update wtf did you guys do?,other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,hardware_buttons_audio,"Run diagnostic steps; if physical failure persists, book Genius Bar appointment or send to service center.",False,,VERIFIED - GOLDEN
595836,"can’t do anything, phone constantly resetting. Took 30 minutes to even tweet",other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,apple_id_account_access,Direct user to iforgot.apple.com; explain account recovery wait period; escalate if identity proof needed.,False,,VERIFIED - GOLDEN
2813642,why was I charged for something I have a free trial on! That literally started today!,other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,bluetooth_airpods_carplay,Guide user to Settings > Bluetooth to forget device and re-pair; suggest network reset or case cleaning.,False,,VERIFIED - GOLDEN
2522477,yo fix this shit i️,other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,os_update_installation,Guide user through Settings > General > Software Update; provide Apple support link for recovery mode / iTunes backup.,False,,VERIFIED - GOLDEN
2816437,"FaceID has stopped working on my iPhone X. After reboot, resetting FaceID, and even restoring the software, nothing helps. I think my iPhone is defective.",other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,network_wifi_cellular,"Suggest toggling Airplane Mode, restarting phone, or resetting Network Settings.",False,,VERIFIED - GOLDEN
1807813,Dear ~ thanks for making my 6s more useless with each new #update ! I hate how you focus on latest model and wreck previous ones. 📱🗑😡,other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,keyboard_text_glitch,Suggest updating to iOS 11.1.1 bug-fix release or setting temporary Text Replacement workaround.,False,,VERIFIED - GOLDEN
2304652,"#iphonex bug, blurry streaks in portrait mode. https://t.co/KazfyJfKTX",other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,os_update_installation,Guide user through Settings > General > Software Update; provide Apple support link for recovery mode / iTunes backup.,False,,VERIFIED - GOLDEN
2255290,STUPID !! I️ run the update and then I️ get the I️ bug. 😡 https://t.co/atAWHuZBZU,other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,apple_id_account_access,Direct user to iforgot.apple.com; explain account recovery wait period; escalate if identity proof needed.,False,,VERIFIED - GOLDEN
563071,"really, Apple? I reset bc iTunes couldn’t stream to my Apple TV without static interruption all of a sudden, and on boot up I’m greeted w “setting up Mac” – and you erase my applications, and the dock? You guys are so sloppy these days. MacBook is now useless. https://t.co/HaFrztfm4Z",other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,os_update_installation,Guide user through Settings > General > Software Update; provide Apple support link for recovery mode / iTunes backup.,False,,VERIFIED - GOLDEN
